date,store_id,sku_id,units_sold,prediction,stock_on_hand,on_order_units,reorder_point,safety_stock,lead_time_days,unit_price,cost_price,category,subcategory,brand,lead_time_demand,available_inventory,forecast_daily_demand,days_of_supply,stock_after_lead_time,stockout_units,safety_stock_gap,reorder_gap,stockout_risk,target_inventory_30d,excess_inventory_units,overstock_risk,risk_score,risk_level,recommended_action,stockout_value_at_stake,overstock_value_at_stake,value_at_stake,priority,risk_reason
2025-12-22,ST29,SKU00415,3,1.9389279,0.0,0.0,0.0,0.0,7.0,1769.39,1146.13,Home & Kitchen,Cookware,CityFresh,1.9389279,0.0,1.9389279,0.0,-1.9389279,1.9389279,1.9389279,0.0,True,58.167837,0.0,False,100.0,STOCKOUT,REORDER,3430.719636981,0.0,3430.72,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-05,ST29,SKU03796,2,1.8644443,0.0,0.0,0.0,0.0,7.0,1839.46,1164.66,Electronics & Accessories,Batteries,GoldenHarvest,1.8644443,0.0,1.8644443,0.0,-1.8644443,1.8644443,1.8644443,0.0,True,55.933329,0.0,False,100.0,STOCKOUT,REORDER,3429.570712078,0.0,3429.57,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-23,ST06,SKU02692,1,1.6364838,0.0,0.0,59.0,14.0,7.0,2095.03,1551.16,Electronics & Accessories,Mobile Accessories,CleanWave,1.6364838,0.0,1.6364838,0.0,-1.6364838,1.6364838,15.6364838,59.0,True,49.094514,0.0,False,100.0,STOCKOUT,REORDER,3428.4826555140003,0.0,3428.48,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-24,ST20,SKU04390,2,1.8706741,0.0,0.0,0.0,0.0,7.0,1832.3,1339.37,Home & Kitchen,Home Decor,CleanWave,1.8706741,0.0,1.8706741,0.0,-1.8706741,1.8706741,1.8706741,0.0,True,56.120223,0.0,False,100.0,STOCKOUT,REORDER,3427.63615343,0.0,3427.64,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-28,ST03,SKU02397,2,1.9170274,0.0,0.0,0.0,0.0,7.0,1787.5,1062.65,Apparel & Footwear,Kids Wear,BasicNeeds,1.9170274,0.0,1.9170274,0.0,-1.9170274,1.9170274,1.9170274,0.0,True,57.510822000000005,0.0,False,100.0,STOCKOUT,REORDER,3426.6864775,0.0,3426.69,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-27,ST03,SKU04895,2,1.8268656,0.0,0.0,0.0,0.0,7.0,1875.04,1209.02,Apparel & Footwear,Kids Wear,PurePlus,1.8268656,0.0,1.8268656,0.0,-1.8268656,1.8268656,1.8268656,0.0,True,54.805968,0.0,False,100.0,STOCKOUT,REORDER,3425.446074624,0.0,3425.45,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-21,ST07,SKU03358,1,1.8252721,0.0,0.0,0.0,0.0,7.0,1876.25,1238.35,Apparel & Footwear,Kids Wear,SmartBuy,1.8252721,0.0,1.8252721,0.0,-1.8252721,1.8252721,1.8252721,0.0,True,54.758163,0.0,False,100.0,STOCKOUT,REORDER,3424.666777625,0.0,3424.67,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-03,ST03,SKU03834,1,1.9685876,0.0,0.0,0.0,0.0,7.0,1737.86,1049.66,Electronics & Accessories,Small Appliances,GoldenHarvest,1.9685876,0.0,1.9685876,0.0,-1.9685876,1.9685876,1.9685876,0.0,True,59.057628,0.0,False,100.0,STOCKOUT,REORDER,3421.1296465359997,0.0,3421.13,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-13,ST20,SKU03796,2,1.859693,0.0,0.0,0.0,0.0,7.0,1839.46,1164.66,Electronics & Accessories,Batteries,GoldenHarvest,1.859693,0.0,1.859693,0.0,-1.859693,1.859693,1.859693,0.0,True,55.79079,0.0,False,100.0,STOCKOUT,REORDER,3420.8308857800002,0.0,3420.83,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-14,ST08,SKU02062,4,1.8445852,0.0,0.0,0.0,0.0,7.0,1854.01,1133.64,Apparel & Footwear,Men's Wear,CityFresh,1.8445852,0.0,1.8445852,0.0,-1.8445852,1.8445852,1.8445852,0.0,True,55.337556,0.0,False,100.0,STOCKOUT,REORDER,3419.879406652,0.0,3419.88,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-19,ST06,SKU04390,4,1.8657894,0.0,0.0,0.0,0.0,7.0,1832.3,1339.37,Home & Kitchen,Home Decor,CleanWave,1.8657894,0.0,1.8657894,0.0,-1.8657894,1.8657894,1.8657894,0.0,True,55.973682,0.0,False,100.0,STOCKOUT,REORDER,3418.6859176199996,0.0,3418.69,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-19,ST18,SKU02978,2,1.8858445,0.0,0.0,0.0,0.0,7.0,1811.96,1241.29,Home & Kitchen,Storage & Containers,NatureBlend,1.8858445,0.0,1.8858445,0.0,-1.8858445,1.8858445,1.8858445,0.0,True,56.575334999999995,0.0,False,100.0,STOCKOUT,REORDER,3417.07480022,0.0,3417.07,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-09,ST05,SKU04713,1,1.7854354,0.0,0.0,0.0,0.0,7.0,1913.4,1091.19,Home & Kitchen,Home Decor,EliteHome,1.7854354,0.0,1.7854354,0.0,-1.7854354,1.7854354,1.7854354,0.0,True,53.563061999999995,0.0,False,100.0,STOCKOUT,REORDER,3416.25209436,0.0,3416.25,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST17,SKU01865,5,2.0707896,0.0,0.0,0.0,0.0,7.0,1649.45,1313.63,Health & Wellness,First Aid,CityFresh,2.0707896,0.0,2.0707896,0.0,-2.0707896,2.0707896,2.0707896,0.0,True,62.123687999999994,0.0,False,100.0,STOCKOUT,REORDER,3415.66390572,0.0,3415.66,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-28,ST09,SKU02240,1,1.830551,0.0,0.0,0.0,0.0,7.0,1865.7,1208.47,Home & Kitchen,Home Decor,PurePlus,1.830551,0.0,1.830551,0.0,-1.830551,1.830551,1.830551,0.0,True,54.91653,0.0,False,100.0,STOCKOUT,REORDER,3415.2590007000003,0.0,3415.26,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST28,SKU04971,1,1.9018042,0.0,0.0,0.0,0.0,7.0,1795.74,1335.08,Apparel & Footwear,Kids Wear,FamilyChoice,1.9018042,0.0,1.9018042,0.0,-1.9018042,1.9018042,1.9018042,0.0,True,57.054126,0.0,False,100.0,STOCKOUT,REORDER,3415.145874108,0.0,3415.15,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-11,ST06,SKU02521,3,1.9075828,0.0,0.0,0.0,0.0,7.0,1790.1,1418.71,Apparel & Footwear,Men's Wear,FamilyChoice,1.9075828,0.0,1.9075828,0.0,-1.9075828,1.9075828,1.9075828,0.0,True,57.227484,0.0,False,100.0,STOCKOUT,REORDER,3414.7639702799997,0.0,3414.76,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST18,SKU02980,1,1.90702,0.0,0.0,0.0,0.0,7.0,1789.14,1338.46,Apparel & Footwear,Men's Wear,EverydayPlus,1.90702,0.0,1.90702,0.0,-1.90702,1.90702,1.90702,0.0,True,57.2106,0.0,False,100.0,STOCKOUT,REORDER,3411.9257628,0.0,3411.93,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-13,ST23,SKU02062,1,1.8389804,0.0,0.0,0.0,0.0,7.0,1854.01,1133.64,Apparel & Footwear,Men's Wear,CityFresh,1.8389804,0.0,1.8389804,0.0,-1.8389804,1.8389804,1.8389804,0.0,True,55.169412,0.0,False,100.0,STOCKOUT,REORDER,3409.488051404,0.0,3409.49,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-08,ST06,SKU00813,1,1.8322603,0.0,0.0,0.0,0.0,7.0,1860.66,1162.43,Home & Kitchen,Home Decor,DailyBest,1.8322603,0.0,1.8322603,0.0,-1.8322603,1.8322603,1.8322603,0.0,True,54.967808999999995,0.0,False,100.0,STOCKOUT,REORDER,3409.213449798,0.0,3409.21,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-31,ST07,SKU00400,1,1.8937935,0.0,0.0,0.0,0.0,7.0,1799.17,1381.15,Electronics & Accessories,Small Appliances,SoftTouch,1.8937935,0.0,1.8937935,0.0,-1.8937935,1.8937935,1.8937935,0.0,True,56.813804999999995,0.0,False,100.0,STOCKOUT,REORDER,3407.256451395,0.0,3407.26,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-14,ST02,SKU04533,2,1.8426552,0.0,0.0,0.0,0.0,7.0,1847.12,1288.05,Electronics & Accessories,Batteries,SunriseFoods,1.8426552,0.0,1.8426552,0.0,-1.8426552,1.8426552,1.8426552,0.0,True,55.279656,0.0,False,100.0,STOCKOUT,REORDER,3403.605273024,0.0,3403.61,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-07,ST29,SKU00400,3,1.8910258,0.0,0.0,0.0,0.0,7.0,1799.17,1381.15,Electronics & Accessories,Small Appliances,SoftTouch,1.8910258,0.0,1.8910258,0.0,-1.8910258,1.8910258,1.8910258,0.0,True,56.730774,0.0,False,100.0,STOCKOUT,REORDER,3402.276888586,0.0,3402.28,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-25,ST19,SKU04375,4,1.9293051,0.0,0.0,0.0,0.0,7.0,1761.68,1140.53,Apparel & Footwear,Women's Wear,SmartBuy,1.9293051,0.0,1.9293051,0.0,-1.9293051,1.9293051,1.9293051,0.0,True,57.879153,0.0,False,100.0,STOCKOUT,REORDER,3398.8182085680005,0.0,3398.82,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST30,SKU03148,2,1.8727301,0.0,0.0,0.0,0.0,7.0,1814.77,1448.01,Home & Kitchen,Storage & Containers,SmartBuy,1.8727301,0.0,1.8727301,0.0,-1.8727301,1.8727301,1.8727301,0.0,True,56.181903000000005,0.0,False,100.0,STOCKOUT,REORDER,3398.574403577,0.0,3398.57,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-09,ST18,SKU03930,5,1.9013741,0.0,0.0,0.0,0.0,7.0,1786.19,1428.54,Apparel & Footwear,Women's Wear,SmartBuy,1.9013741,0.0,1.9013741,0.0,-1.9013741,1.9013741,1.9013741,0.0,True,57.041223,0.0,False,100.0,STOCKOUT,REORDER,3396.2154036790002,0.0,3396.22,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-13,ST28,SKU00813,2,1.8248615,0.0,0.0,0.0,0.0,7.0,1860.66,1162.43,Home & Kitchen,Home Decor,DailyBest,1.8248615,0.0,1.8248615,0.0,-1.8248615,1.8248615,1.8248615,0.0,True,54.745844999999996,0.0,False,100.0,STOCKOUT,REORDER,3395.44679859,0.0,3395.45,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST14,SKU04895,2,1.8104692,0.0,0.0,0.0,0.0,7.0,1875.04,1209.02,Apparel & Footwear,Kids Wear,PurePlus,1.8104692,0.0,1.8104692,0.0,-1.8104692,1.8104692,1.8104692,0.0,True,54.314076,0.0,False,100.0,STOCKOUT,REORDER,3394.702168768,0.0,3394.7,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-25,ST23,SKU02928,1,1.8380951,0.0,0.0,0.0,0.0,7.0,1846.27,1469.0,Apparel & Footwear,Women's Wear,MetroBrand,1.8380951,0.0,1.8380951,0.0,-1.8380951,1.8380951,1.8380951,0.0,True,55.142853,0.0,False,100.0,STOCKOUT,REORDER,3393.619840277,0.0,3393.62,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-16,ST05,SKU03740,2,1.6786574,0.0,0.0,0.0,0.0,7.0,2021.49,1124.92,Apparel & Footwear,Men's Wear,SoftTouch,1.6786574,0.0,1.6786574,0.0,-1.6786574,1.6786574,1.6786574,0.0,True,50.359722000000005,0.0,False,100.0,STOCKOUT,REORDER,3393.389147526,0.0,3393.39,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST23,SKU00813,2,1.8229265,0.0,0.0,0.0,0.0,7.0,1860.66,1162.43,Home & Kitchen,Home Decor,DailyBest,1.8229265,0.0,1.8229265,0.0,-1.8229265,1.8229265,1.8229265,0.0,True,54.687794999999994,0.0,False,100.0,STOCKOUT,REORDER,3391.84642149,0.0,3391.85,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-27,ST04,SKU04354,2,1.9457895,0.0,0.0,0.0,0.0,7.0,1741.96,1306.26,Apparel & Footwear,Kids Wear,MetroBrand,1.9457895,0.0,1.9457895,0.0,-1.9457895,1.9457895,1.9457895,0.0,True,58.373685,0.0,False,100.0,STOCKOUT,REORDER,3389.4874774200002,0.0,3389.49,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-07,ST07,SKU04388,2,1.8863252,0.0,0.0,0.0,0.0,7.0,1796.48,1058.38,Electronics & Accessories,Mobile Accessories,SmartBuy,1.8863252,0.0,1.8863252,0.0,-1.8863252,1.8863252,1.8863252,0.0,True,56.589755999999994,0.0,False,100.0,STOCKOUT,REORDER,3388.7454952959997,0.0,3388.75,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-21,ST08,SKU03324,1,1.9077121,0.0,0.0,0.0,0.0,7.0,1776.24,995.04,Home & Kitchen,Storage & Containers,NovaFresh,1.9077121,0.0,1.9077121,0.0,-1.9077121,1.9077121,1.9077121,0.0,True,57.231362999999995,0.0,False,100.0,STOCKOUT,REORDER,3388.5545405039998,0.0,3388.55,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-07,ST11,SKU02397,2,1.8940692,0.0,0.0,0.0,0.0,7.0,1787.5,1062.65,Apparel & Footwear,Kids Wear,BasicNeeds,1.8940692,0.0,1.8940692,0.0,-1.8940692,1.8940692,1.8940692,0.0,True,56.822075999999996,0.0,False,100.0,STOCKOUT,REORDER,3385.648695,0.0,3385.65,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-11,ST11,SKU00152,1,1.8488475,0.0,0.0,0.0,0.0,7.0,1830.31,1427.21,Apparel & Footwear,Footwear,QuickBite,1.8488475,0.0,1.8488475,0.0,-1.8488475,1.8488475,1.8488475,0.0,True,55.465424999999996,0.0,False,100.0,STOCKOUT,REORDER,3383.964067725,0.0,3383.96,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-07,ST20,SKU00489,1,1.8553885,0.0,0.0,0.0,0.0,7.0,1823.85,1005.06,Apparel & Footwear,Men's Wear,TrueTaste,1.8553885,0.0,1.8553885,0.0,-1.8553885,1.8553885,1.8553885,0.0,True,55.661655,0.0,False,100.0,STOCKOUT,REORDER,3383.950315725,0.0,3383.95,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-09,ST04,SKU01069,2,1.8783469,0.0,0.0,0.0,0.0,7.0,1801.49,1119.04,Apparel & Footwear,Men's Wear,FreshFarm,1.8783469,0.0,1.8783469,0.0,-1.8783469,1.8783469,1.8783469,0.0,True,56.350407,0.0,False,100.0,STOCKOUT,REORDER,3383.8231568809997,0.0,3383.82,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST14,SKU03222,1,1.8526695,145.0,0.0,64.0,19.0,7.0,61.79,37.84,Snacks & Confectionery,Candy,CleanWave,1.8526695,145.0,1.8526695,78.26544345874966,143.1473305,0.0,0.0,0.0,False,55.580085,89.419915,True,100.0,OVERSTOCK,MARKDOWN,0.0,3383.6495836000004,3383.65,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-31,ST21,SKU04300,1,1.8484464,0.0,0.0,0.0,0.0,7.0,1829.79,1121.61,Home & Kitchen,Cookware,QuickBite,1.8484464,0.0,1.8484464,0.0,-1.8484464,1.8484464,1.8484464,0.0,True,55.453392,0.0,False,100.0,STOCKOUT,REORDER,3382.2687382560002,0.0,3382.27,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-25,ST10,SKU02521,5,1.8893584,0.0,0.0,0.0,0.0,7.0,1790.1,1418.71,Apparel & Footwear,Men's Wear,FamilyChoice,1.8893584,0.0,1.8893584,0.0,-1.8893584,1.8893584,1.8893584,0.0,True,56.680752000000005,0.0,False,100.0,STOCKOUT,REORDER,3382.14047184,0.0,3382.14,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-09,ST18,SKU04375,2,1.9197108,0.0,0.0,0.0,0.0,7.0,1761.68,1140.53,Apparel & Footwear,Women's Wear,SmartBuy,1.9197108,0.0,1.9197108,0.0,-1.9197108,1.9197108,1.9197108,0.0,True,57.591324,0.0,False,100.0,STOCKOUT,REORDER,3381.9161221440004,0.0,3381.92,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-30,ST11,SKU00725,1,1.9457557,0.0,0.0,0.0,0.0,7.0,1737.91,1301.05,Electronics & Accessories,Small Appliances,SunriseFoods,1.9457557,0.0,1.9457557,0.0,-1.9457557,1.9457557,1.9457557,0.0,True,58.372671000000004,0.0,False,100.0,STOCKOUT,REORDER,3381.548288587,0.0,3381.55,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-02,ST03,SKU03500,4,1.9516487,0.0,0.0,0.0,0.0,7.0,1732.5,1341.11,Electronics & Accessories,Mobile Accessories,EliteHome,1.9516487,0.0,1.9516487,0.0,-1.9516487,1.9516487,1.9516487,0.0,True,58.549461,0.0,False,100.0,STOCKOUT,REORDER,3381.23137275,0.0,3381.23,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-30,ST21,SKU03231,4,1.981829,0.0,0.0,0.0,0.0,7.0,1705.55,1070.98,Apparel & Footwear,Men's Wear,EliteHome,1.981829,0.0,1.981829,0.0,-1.981829,1.981829,1.981829,0.0,True,59.45487,0.0,False,100.0,STOCKOUT,REORDER,3380.10845095,0.0,3380.11,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-02,ST03,SKU02305,4,1.7604954,0.0,0.0,0.0,0.0,7.0,1919.2,1066.11,Apparel & Footwear,Kids Wear,UrbanBite,1.7604954,0.0,1.7604954,0.0,-1.7604954,1.7604954,1.7604954,0.0,True,52.814862,0.0,False,100.0,STOCKOUT,REORDER,3378.74277168,0.0,3378.74,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-27,ST07,SKU02756,1,1.771396,0.0,0.0,0.0,0.0,7.0,1906.82,1512.52,Home & Kitchen,Home Decor,SunriseFoods,1.771396,0.0,1.771396,0.0,-1.771396,1.771396,1.771396,0.0,True,53.14188,0.0,False,100.0,STOCKOUT,REORDER,3377.73332072,0.0,3377.73,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-25,ST25,SKU01092,1,1.7919984,0.0,0.0,0.0,0.0,7.0,1883.52,1152.13,Apparel & Footwear,Men's Wear,EverydayPlus,1.7919984,0.0,1.7919984,0.0,-1.7919984,1.7919984,1.7919984,0.0,True,53.759952,0.0,False,100.0,STOCKOUT,REORDER,3375.264826368,0.0,3375.26,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-04,ST03,SKU02688,4,1.8128203,0.0,0.0,0.0,0.0,7.0,1861.79,1268.3,Home & Kitchen,Storage & Containers,FamilyChoice,1.8128203,0.0,1.8128203,0.0,-1.8128203,1.8128203,1.8128203,0.0,True,54.384609000000005,0.0,False,100.0,STOCKOUT,REORDER,3375.090706337,0.0,3375.09,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST11,SKU02351,2,1.8261269,0.0,0.0,0.0,0.0,7.0,1847.9,1044.31,Electronics & Accessories,Small Appliances,HomeStyle,1.8261269,0.0,1.8261269,0.0,-1.8261269,1.8261269,1.8261269,0.0,True,54.783807,0.0,False,100.0,STOCKOUT,REORDER,3374.49989851,0.0,3374.5,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-28,ST14,SKU03531,1,1.903956,0.0,0.0,0.0,0.0,7.0,1772.13,1005.05,Electronics & Accessories,Small Appliances,SparkleClean,1.903956,0.0,1.903956,0.0,-1.903956,1.903956,1.903956,0.0,True,57.11868,0.0,False,100.0,STOCKOUT,REORDER,3374.05754628,0.0,3374.06,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-02,ST13,SKU04524,2,1.9373721,0.0,0.0,0.0,0.0,7.0,1741.19,1147.23,Home & Kitchen,Cookware,QuickBite,1.9373721,0.0,1.9373721,0.0,-1.9373721,1.9373721,1.9373721,0.0,True,58.121162999999996,0.0,False,100.0,STOCKOUT,REORDER,3373.332926799,0.0,3373.33,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST28,SKU00400,2,1.874567,0.0,0.0,0.0,0.0,7.0,1799.17,1381.15,Electronics & Accessories,Small Appliances,SoftTouch,1.874567,0.0,1.874567,0.0,-1.874567,1.874567,1.874567,0.0,True,56.237010000000005,0.0,False,100.0,STOCKOUT,REORDER,3372.66470939,0.0,3372.66,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-24,ST21,SKU01679,3,1.9375949,0.0,0.0,0.0,0.0,7.0,1739.03,1157.07,Health & Wellness,First Aid,NutriPlus,1.9375949,0.0,1.9375949,0.0,-1.9375949,1.9375949,1.9375949,0.0,True,58.127846999999996,0.0,False,100.0,STOCKOUT,REORDER,3369.535658947,0.0,3369.54,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-07,ST28,SKU02980,2,1.8830009,0.0,0.0,0.0,0.0,7.0,1789.14,1338.46,Apparel & Footwear,Men's Wear,EverydayPlus,1.8830009,0.0,1.8830009,0.0,-1.8830009,1.8830009,1.8830009,0.0,True,56.490027000000005,0.0,False,100.0,STOCKOUT,REORDER,3368.952230226,0.0,3368.95,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-31,ST29,SKU04273,5,1.885152,0.0,0.0,0.0,0.0,7.0,1786.15,1117.09,Apparel & Footwear,Women's Wear,CityFresh,1.885152,0.0,1.885152,0.0,-1.885152,1.885152,1.885152,0.0,True,56.554559999999995,0.0,False,100.0,STOCKOUT,REORDER,3367.1642448000002,0.0,3367.16,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-31,ST21,SKU03971,2,1.9374579,0.0,0.0,0.0,0.0,7.0,1736.31,1289.41,Electronics & Accessories,Batteries,EverydayPlus,1.9374579,0.0,1.9374579,0.0,-1.9374579,1.9374579,1.9374579,0.0,True,58.123737000000006,0.0,False,100.0,STOCKOUT,REORDER,3364.027526349,0.0,3364.03,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-13,ST22,SKU04273,4,1.8831143,0.0,0.0,0.0,0.0,7.0,1786.15,1117.09,Apparel & Footwear,Women's Wear,CityFresh,1.8831143,0.0,1.8831143,0.0,-1.8831143,1.8831143,1.8831143,0.0,True,56.493429,0.0,False,100.0,STOCKOUT,REORDER,3363.524606945,0.0,3363.52,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-16,ST20,SKU02928,1,1.8213918,0.0,0.0,0.0,0.0,7.0,1846.27,1469.0,Apparel & Footwear,Women's Wear,MetroBrand,1.8213918,0.0,1.8213918,0.0,-1.8213918,1.8213918,1.8213918,0.0,True,54.641754,0.0,False,100.0,STOCKOUT,REORDER,3362.781038586,0.0,3362.78,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-30,ST22,SKU02719,2,1.871611,0.0,0.0,0.0,0.0,7.0,1796.28,1106.92,Home & Kitchen,Storage & Containers,MetroBrand,1.871611,0.0,1.871611,0.0,-1.871611,1.871611,1.871611,0.0,True,56.148329999999994,0.0,False,100.0,STOCKOUT,REORDER,3361.93740708,0.0,3361.94,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST17,SKU03647,1,2.3081431,0.0,0.0,0.0,0.0,7.0,1456.54,862.25,Electronics & Accessories,Batteries,PremiumSelect,2.3081431,0.0,2.3081431,0.0,-2.3081431,2.3081431,2.3081431,0.0,True,69.244293,0.0,False,100.0,STOCKOUT,REORDER,3361.902750874,0.0,3361.9,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
