date,store_id,sku_id,units_sold,prediction,stock_on_hand,on_order_units,reorder_point,safety_stock,lead_time_days,unit_price,cost_price,category,subcategory,brand,lead_time_demand,available_inventory,forecast_daily_demand,days_of_supply,stock_after_lead_time,stockout_units,safety_stock_gap,reorder_gap,stockout_risk,target_inventory_30d,excess_inventory_units,overstock_risk,risk_score,risk_level,recommended_action,stockout_value_at_stake,overstock_value_at_stake,value_at_stake,priority,risk_reason,recommended_markdown_units
2025-12-16,ST17,SKU03474,2,1.8513957,182.0,0.0,95.0,27.0,7.0,521.03,343.15,Home Care,Air Fresheners,FreshFarm,1.8513957,182.0,1.8513957,98.30421449072178,180.1486043,0.0,0.0,0.0,False,55.541871,126.458129,True,100.0,OVERSTOCK,MARKDOWN,0.0,43394.106966349995,43394.11,CRITICAL,Inventory exceeds the 30-day demand coverage target,126.0
2025-12-19,ST06,SKU04155,1,1.6754701,74.0,0.0,64.0,19.0,7.0,2612.22,1814.8,Electronics & Accessories,Batteries,NovaFresh,1.6754701,74.0,1.6754701,44.166708794146786,72.3245299,0.0,0.0,0.0,False,50.264103000000006,23.735896999999994,True,47.2,OVERSTOCK,MARKDOWN,0.0,43075.90587559999,43075.91,CRITICAL,Inventory exceeds the 30-day demand coverage target,24.0
2025-12-04,ST16,SKU04292,5,2.0100048,388.0,0.0,73.0,34.0,7.0,175.78,130.29,Personal Care,Oral Care,CrispKing,2.0100048,388.0,2.0100048,193.03436489305898,385.9899952,0.0,0.0,0.0,False,60.300143999999996,327.699856,True,100.0,OVERSTOCK,MARKDOWN,0.0,42696.01423824,42696.01,CRITICAL,Inventory exceeds the 30-day demand coverage target,328.0
2025-12-24,ST12,SKU00778,2,1.854198,246.0,0.0,93.0,24.0,7.0,296.04,224.21,Dairy & Bakery,Bread,TrueTaste,1.854198,246.0,1.854198,132.67191529707182,244.145802,0.0,0.0,0.0,False,55.62594,190.37406,True,100.0,OVERSTOCK,MARKDOWN,0.0,42683.7679926,42683.77,CRITICAL,Inventory exceeds the 30-day demand coverage target,190.0
2025-12-06,ST29,SKU01803,3,1.7616519,278.0,0.0,86.0,26.0,7.0,316.1,189.07,Grocery,Spices & Seasoning,PureLife,1.7616519,278.0,1.7616519,157.8064315657367,276.2383481,0.0,0.0,0.0,False,52.849557,225.150443,True,100.0,OVERSTOCK,MARKDOWN,0.0,42569.19425801,42569.19,CRITICAL,Inventory exceeds the 30-day demand coverage target,225.0
2025-12-16,ST07,SKU00331,1,1.5759914,442.0,0.0,100.0,32.0,7.0,150.41,107.74,Dairy & Bakery,Yogurt,FreshFarm,1.5759914,442.0,1.5759914,280.4583832119896,440.4240086,0.0,0.0,0.0,False,47.279742,394.720258,True,100.0,OVERSTOCK,MARKDOWN,0.0,42527.160596919995,42527.16,CRITICAL,Inventory exceeds the 30-day demand coverage target,395.0
2025-12-06,ST16,SKU05000,3,1.9126871,214.0,0.0,63.0,25.0,7.0,437.06,269.56,Frozen Foods,Ready Meals,NovaFresh,1.9126871,214.0,1.9126871,111.88447917069132,212.0873129,0.0,0.0,0.0,False,57.380613000000004,156.619387,True,100.0,OVERSTOCK,MARKDOWN,0.0,42218.32195972,42218.32,CRITICAL,Inventory exceeds the 30-day demand coverage target,157.0
2025-12-02,ST26,SKU04609,1,1.8731378,160.0,0.0,92.0,27.0,7.0,575.8,406.08,Home Care,Pest Control,PrimeCare,1.8731378,160.0,1.8731378,85.41816838035088,158.1268622,0.0,0.0,0.0,False,56.194134000000005,103.805866,True,100.0,OVERSTOCK,MARKDOWN,0.0,42153.48606528,42153.49,CRITICAL,Inventory exceeds the 30-day demand coverage target,104.0
2025-12-06,ST19,SKU01519,1,2.008279,180.0,0.0,81.0,32.0,7.0,441.41,351.33,Frozen Foods,Frozen Meat,NutriPlus,2.008279,180.0,2.008279,89.62898083383833,177.991721,0.0,0.0,0.0,False,60.248369999999994,119.75163,True,100.0,OVERSTOCK,MARKDOWN,0.0,42072.3401679,42072.34,CRITICAL,Inventory exceeds the 30-day demand coverage target,120.0
2025-12-26,ST11,SKU02164,2,1.801585,214.0,0.0,52.0,13.0,7.0,341.73,262.97,Grocery,Rice & Grains,EverydayPlus,1.801585,214.0,1.801585,118.78429272002154,212.198415,0.0,0.0,0.0,False,54.04755,159.95245,True,100.0,OVERSTOCK,MARKDOWN,0.0,42062.695776500004,42062.7,CRITICAL,Inventory exceeds the 30-day demand coverage target,160.0
2025-12-24,ST03,SKU01854,1,1.9790702,319.0,0.0,60.0,21.0,7.0,225.3,161.28,Home Care,Surface Cleaners,GreenValley,1.9790702,319.0,1.9790702,161.18680378290776,317.0209298,0.0,0.0,0.0,False,59.372106,259.62789399999997,True,100.0,OVERSTOCK,MARKDOWN,0.0,41872.786744319994,41872.79,CRITICAL,Inventory exceeds the 30-day demand coverage target,260.0
2025-12-21,ST17,SKU03208,1,1.7898684,102.0,0.0,69.0,34.0,7.0,1141.07,863.59,Home & Kitchen,Storage & Containers,PurePlus,1.7898684,102.0,1.7898684,56.98742991384171,100.2101316,0.0,0.0,0.0,False,53.696052,48.303948,True,90.0,OVERSTOCK,MARKDOWN,0.0,41714.80645332,41714.81,CRITICAL,Inventory exceeds the 30-day demand coverage target,48.0
2025-12-08,ST09,SKU04643,3,2.05934,352.0,0.0,92.0,41.0,7.0,247.04,143.67,Stationery & Office,Notebooks,EverydayPlus,2.05934,352.0,2.05934,170.92854992376198,349.94066,0.0,0.0,0.0,False,61.78020000000001,290.21979999999996,True,100.0,OVERSTOCK,MARKDOWN,0.0,41695.87866599999,41695.88,CRITICAL,Inventory exceeds the 30-day demand coverage target,290.0
2025-12-19,ST09,SKU00497,1,1.7491591,239.0,0.0,94.0,25.0,7.0,399.27,223.06,Home Care,Pest Control,CleanWave,1.7491591,239.0,1.7491591,136.63708464255768,237.25084090000001,0.0,0.0,0.0,False,52.474773,186.525227,True,100.0,OVERSTOCK,MARKDOWN,0.0,41606.31713462,41606.32,CRITICAL,Inventory exceeds the 30-day demand coverage target,187.0
2025-12-09,ST27,SKU00608,2,1.878786,161.0,0.0,35.0,10.0,7.0,613.29,397.46,Personal Care,Oral Care,CrispKing,1.878786,161.0,1.878786,85.69363408073085,159.121214,0.0,0.0,0.0,False,56.36358,104.63642,True,100.0,OVERSTOCK,MARKDOWN,0.0,41588.7914932,41588.79,CRITICAL,Inventory exceeds the 30-day demand coverage target,105.0
2025-12-22,ST15,SKU01803,2,1.636355,269.0,0.0,59.0,21.0,7.0,316.1,189.07,Grocery,Spices & Seasoning,PureLife,1.636355,269.0,1.636355,164.38975650149266,267.363645,0.0,0.0,0.0,False,49.09065,219.90935000000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,41578.2608045,41578.26,CRITICAL,Inventory exceeds the 30-day demand coverage target,220.0
2025-12-26,ST06,SKU01351,1,1.8537982,179.0,0.0,85.0,30.0,7.0,488.78,336.67,Frozen Foods,Frozen Vegetables,CrispKing,1.8537982,179.0,1.8537982,96.55851429783458,177.1462018,0.0,0.0,0.0,False,55.613946,123.386054,True,100.0,OVERSTOCK,MARKDOWN,0.0,41540.38280018,41540.38,CRITICAL,Inventory exceeds the 30-day demand coverage target,123.0
2025-12-16,ST27,SKU00524,2,2.2509394,227.0,0.0,40.0,14.0,7.0,353.73,259.64,Beverages,Tea,PureLife,2.2509394,227.0,2.2509394,100.84678423595055,224.7490606,0.0,0.0,0.0,False,67.528182,159.47181799999998,True,100.0,OVERSTOCK,MARKDOWN,0.0,41405.262825519996,41405.26,CRITICAL,Inventory exceeds the 30-day demand coverage target,159.0
2025-12-29,ST23,SKU02567,2,1.7800509,229.0,0.0,51.0,13.0,7.0,372.0,234.63,Home Care,Air Fresheners,GreenValley,1.7800509,229.0,1.7800509,128.64800663846185,227.2199491,0.0,0.0,0.0,False,53.401527,175.598473,True,100.0,OVERSTOCK,MARKDOWN,0.0,41200.66971999,41200.67,CRITICAL,Inventory exceeds the 30-day demand coverage target,176.0
2025-12-27,ST17,SKU04357,2,1.7082595,249.0,0.0,85.0,32.0,7.0,332.16,207.56,Dairy & Bakery,Cheese,CleanWave,1.7082595,249.0,1.7082595,145.76239734068506,247.2917405,0.0,0.0,0.0,False,51.247785,197.752215,True,100.0,OVERSTOCK,MARKDOWN,0.0,41045.4497454,41045.45,CRITICAL,Inventory exceeds the 30-day demand coverage target,198.0
2025-12-18,ST23,SKU02826,3,1.9018859,202.0,0.0,91.0,23.0,7.0,438.33,282.2,Home Care,Surface Cleaners,QuickBite,1.9018859,202.0,1.9018859,106.21036729911086,200.0981141,0.0,0.0,0.0,False,57.056577,144.943423,True,100.0,OVERSTOCK,MARKDOWN,0.0,40903.033970599994,40903.03,CRITICAL,Inventory exceeds the 30-day demand coverage target,145.0
2025-12-29,ST03,SKU03715,3,1.9460843,134.0,0.0,83.0,29.0,7.0,930.79,536.3,Health & Wellness,OTC Medicine,NatureBlend,1.9460843,134.0,1.9460843,68.85621552982057,132.0539157,0.0,0.0,0.0,False,58.382529000000005,75.617471,True,100.0,OVERSTOCK,MARKDOWN,0.0,40553.649697299996,40553.65,CRITICAL,Inventory exceeds the 30-day demand coverage target,76.0
2025-12-11,ST05,SKU03440,3,1.7675841,86.0,0.0,58.0,21.0,7.0,1688.83,1228.25,Home & Kitchen,Home Decor,NutriPlus,1.7675841,86.0,1.7675841,48.65397917983082,84.2324159,0.0,0.0,0.0,False,53.027523,32.972477,True,62.2,OVERSTOCK,MARKDOWN,0.0,40498.444875249996,40498.44,CRITICAL,Inventory exceeds the 30-day demand coverage target,33.0
2025-12-17,ST03,SKU04234,1,1.8077524,126.0,0.0,59.0,14.0,7.0,823.14,564.04,Frozen Foods,Frozen Vegetables,FreshFarm,1.8077524,126.0,1.8077524,69.69981065991117,124.1922476,0.0,0.0,0.0,False,54.232572000000005,71.767428,True,100.0,OVERSTOCK,MARKDOWN,0.0,40479.70008911999,40479.7,CRITICAL,Inventory exceeds the 30-day demand coverage target,72.0
2025-12-26,ST01,SKU04856,1,1.707833,265.0,0.0,83.0,27.0,7.0,245.47,188.93,Stationery & Office,Office Supplies,HomeStyle,1.707833,265.0,1.707833,155.16739634378771,263.292167,0.0,0.0,0.0,False,51.234989999999996,213.76501000000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,40386.62333930001,40386.62,CRITICAL,Inventory exceeds the 30-day demand coverage target,214.0
2025-12-25,ST13,SKU03583,1,1.6118289,230.0,0.0,61.0,17.0,7.0,306.2,222.18,Personal Care,Hair Care,FreshFarm,1.6118289,230.0,1.6118289,142.69504660203077,228.3881711,0.0,0.0,0.0,False,48.354867,181.645133,True,100.0,OVERSTOCK,MARKDOWN,0.0,40357.91564994,40357.92,CRITICAL,Inventory exceeds the 30-day demand coverage target,182.0
2025-12-27,ST12,SKU03968,2,1.6931127,478.0,0.0,86.0,37.0,7.0,119.45,93.93,Beverages,Soft Drinks,EliteHome,1.6931127,478.0,1.6931127,282.3202495616506,476.3068873,0.0,0.0,0.0,False,50.793381,427.206619,True,100.0,OVERSTOCK,MARKDOWN,0.0,40127.51772267,40127.52,CRITICAL,Inventory exceeds the 30-day demand coverage target,427.0
2025-12-08,ST17,SKU04753,3,1.8400276,163.0,0.0,29.0,7.0,7.0,641.27,371.28,Health & Wellness,Vitamins & Supplements,QuickBite,1.8400276,163.0,1.8400276,88.58562773732307,161.1599724,0.0,0.0,0.0,False,55.200828,107.799172,True,100.0,OVERSTOCK,MARKDOWN,0.0,40023.67658016,40023.68,CRITICAL,Inventory exceeds the 30-day demand coverage target,108.0
2025-12-28,ST04,SKU00501,1,1.7955108,194.0,0.0,41.0,20.0,7.0,399.18,284.76,Home Care,Pest Control,MetroBrand,1.7955108,194.0,1.7955108,108.04724761332541,192.2044892,0.0,0.0,0.0,False,53.865324,140.134676,True,100.0,OVERSTOCK,MARKDOWN,0.0,39904.75033776,39904.75,CRITICAL,Inventory exceeds the 30-day demand coverage target,140.0
2025-12-18,ST04,SKU03010,4,1.9506155,135.0,0.0,67.0,23.0,7.0,768.67,520.54,Home & Kitchen,Storage & Containers,NatureBlend,1.9506155,135.0,1.9506155,69.208924054997,133.0493845,0.0,0.0,0.0,False,58.518465,76.48153500000001,True,100.0,OVERSTOCK,MARKDOWN,0.0,39811.6982289,39811.7,CRITICAL,Inventory exceeds the 30-day demand coverage target,76.0
2025-12-22,ST13,SKU00305,3,1.8872674,180.0,0.0,53.0,18.0,7.0,493.11,318.69,Health & Wellness,Vitamins & Supplements,PurePlus,1.8872674,180.0,1.8872674,95.37599176460103,178.1127326,0.0,0.0,0.0,False,56.618022,123.381978,True,100.0,OVERSTOCK,MARKDOWN,0.0,39320.60256882,39320.6,CRITICAL,Inventory exceeds the 30-day demand coverage target,123.0
2025-12-04,ST10,SKU04442,1,1.6899107,255.0,0.0,56.0,13.0,7.0,270.65,192.27,Grocery,Pulses & Lentils,CityFresh,1.6899107,255.0,1.6899107,150.8955473209324,253.3100893,0.0,0.0,0.0,False,50.697321,204.302679,True,100.0,OVERSTOCK,MARKDOWN,0.0,39281.27609133,39281.28,CRITICAL,Inventory exceeds the 30-day demand coverage target,204.0
2025-12-21,ST01,SKU00855,3,1.8182789,425.0,0.0,90.0,18.0,7.0,141.42,105.98,Beverages,Bottled Water,NutriPlus,1.8182789,425.0,1.8182789,233.73751958514177,423.1817211,0.0,0.0,0.0,False,54.548367,370.451633,True,100.0,OVERSTOCK,MARKDOWN,0.0,39260.464065340006,39260.46,CRITICAL,Inventory exceeds the 30-day demand coverage target,370.0
2025-12-27,ST04,SKU00958,4,1.6599529,253.0,0.0,48.0,18.0,7.0,313.45,193.2,Home & Kitchen,Home Decor,HomeStyle,1.6599529,253.0,1.6599529,152.4139630708799,251.3400471,0.0,0.0,0.0,False,49.798587,203.201413,True,100.0,OVERSTOCK,MARKDOWN,0.0,39258.5129916,39258.51,CRITICAL,Inventory exceeds the 30-day demand coverage target,203.0
2025-12-06,ST11,SKU00411,1,1.7546121,270.0,0.0,96.0,24.0,7.0,239.07,180.34,Frozen Foods,Frozen Meat,TrueTaste,1.7546121,270.0,1.7546121,153.88016530833227,268.2453879,0.0,0.0,0.0,False,52.638363,217.361637,True,100.0,OVERSTOCK,MARKDOWN,0.0,39198.99761658,39199.0,CRITICAL,Inventory exceeds the 30-day demand coverage target,217.0
2025-12-04,ST14,SKU03436,1,1.8810447,363.0,0.0,88.0,42.0,7.0,186.38,127.47,Snacks & Confectionery,Chips & Crisps,SparkleClean,1.8810447,363.0,1.8810447,192.97787022286073,361.1189553,0.0,0.0,0.0,False,56.431340999999996,306.568659,True,100.0,OVERSTOCK,MARKDOWN,0.0,39078.30696273001,39078.31,CRITICAL,Inventory exceeds the 30-day demand coverage target,307.0
2025-12-20,ST14,SKU03870,4,1.9048046,228.0,0.0,85.0,38.0,7.0,301.78,227.63,Electronics & Accessories,Mobile Accessories,MetroBrand,1.9048046,228.0,1.9048046,119.69731698463978,226.0951954,0.0,0.0,0.0,False,57.144138000000005,170.855862,True,100.0,OVERSTOCK,MARKDOWN,0.0,38891.91986706,38891.92,CRITICAL,Inventory exceeds the 30-day demand coverage target,171.0
2025-12-15,ST17,SKU00385,3,1.8569099,205.0,0.0,64.0,21.0,7.0,380.41,260.01,Frozen Foods,Frozen Vegetables,FamilyChoice,1.8569099,205.0,1.8569099,110.39846359804534,203.1430901,0.0,0.0,0.0,False,55.707297,149.29270300000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,38817.59570703001,38817.6,CRITICAL,Inventory exceeds the 30-day demand coverage target,149.0
2025-12-06,ST23,SKU00041,1,1.9959542,82.0,0.0,56.0,27.0,7.0,2490.74,1754.57,Electronics & Accessories,Small Appliances,NovaFresh,1.9959542,82.0,1.9959542,41.083107017185064,80.0040458,0.0,0.0,0.0,False,59.878626,22.121374000000003,True,36.9,OVERSTOCK,MARKDOWN,0.0,38813.499179180006,38813.5,CRITICAL,Inventory exceeds the 30-day demand coverage target,22.0
2025-12-20,ST06,SKU03454,3,1.7513192,125.0,0.0,26.0,5.0,7.0,849.48,533.68,Health & Wellness,OTC Medicine,QuickBite,1.7513192,125.0,1.7513192,71.37476708986003,123.2486808,0.0,0.0,0.0,False,52.539576,72.460424,True,100.0,OVERSTOCK,MARKDOWN,0.0,38670.67908032,38670.68,CRITICAL,Inventory exceeds the 30-day demand coverage target,72.0
2025-12-26,ST03,SKU01568,4,1.7840816,220.0,0.0,65.0,16.0,7.0,363.73,231.36,Personal Care,Bath & Body,ValueChoice,1.7840816,220.0,1.7840816,123.31274533631198,218.2159184,0.0,0.0,0.0,False,53.522448,166.477552,True,100.0,OVERSTOCK,MARKDOWN,0.0,38516.246430720006,38516.25,CRITICAL,Inventory exceeds the 30-day demand coverage target,166.0
2025-12-09,ST05,SKU03890,2,2.05615,141.0,0.0,92.0,45.0,7.0,659.39,484.92,Personal Care,Hair Care,ValueChoice,2.05615,141.0,2.05615,68.57476351433503,138.94385,0.0,0.0,0.0,False,61.68450000000001,79.31549999999999,True,100.0,OVERSTOCK,MARKDOWN,0.0,38461.67225999999,38461.67,CRITICAL,Inventory exceeds the 30-day demand coverage target,79.0
2025-12-09,ST01,SKU02217,2,1.9227549,186.0,0.0,43.0,12.0,7.0,457.34,298.38,Personal Care,Bath & Body,NutriPlus,1.9227549,186.0,1.9227549,96.73619866993968,184.0772451,0.0,0.0,0.0,False,57.682646999999996,128.317353,True,100.0,OVERSTOCK,MARKDOWN,0.0,38287.33178814,38287.33,CRITICAL,Inventory exceeds the 30-day demand coverage target,128.0
2025-12-18,ST27,SKU04194,3,1.929835,343.0,0.0,77.0,33.0,7.0,201.25,133.83,Dairy & Bakery,Cheese,ValueChoice,1.929835,343.0,1.929835,177.7354022494151,341.070165,0.0,0.0,0.0,False,57.89505,285.10495000000003,True,100.0,OVERSTOCK,MARKDOWN,0.0,38155.59545850001,38155.6,CRITICAL,Inventory exceeds the 30-day demand coverage target,285.0
2025-12-26,ST04,SKU00305,1,1.8440212,175.0,0.0,50.0,13.0,7.0,493.11,318.69,Health & Wellness,Vitamins & Supplements,PurePlus,1.8440212,175.0,1.8440212,94.90129506103293,173.1559788,0.0,0.0,0.0,False,55.320636,119.67936399999999,True,100.0,OVERSTOCK,MARKDOWN,0.0,38140.61651316,38140.62,CRITICAL,Inventory exceeds the 30-day demand coverage target,120.0
2025-12-14,ST30,SKU01827,1,1.748779,279.0,0.0,69.0,28.0,7.0,270.58,167.65,Stationery & Office,Office Supplies,ValueChoice,1.748779,279.0,1.748779,159.53988468525753,277.251221,0.0,0.0,0.0,False,52.463370000000005,226.53663,True,100.0,OVERSTOCK,MARKDOWN,0.0,37978.866019500005,37978.87,CRITICAL,Inventory exceeds the 30-day demand coverage target,227.0
2025-12-13,ST26,SKU01854,2,1.8452159,288.0,0.0,78.0,31.0,7.0,225.3,161.28,Home Care,Surface Cleaners,GreenValley,1.8452159,288.0,1.8452159,156.07929673703765,286.1547841,0.0,0.0,0.0,False,55.356477,232.64352300000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,37520.74738944,37520.75,CRITICAL,Inventory exceeds the 30-day demand coverage target,233.0
2025-12-11,ST16,SKU03828,2,1.8543552,203.0,0.0,39.0,10.0,7.0,327.11,253.39,Stationery & Office,Notebooks,NovaFresh,1.8543552,203.0,1.8543552,109.4720148545435,201.1456448,0.0,0.0,0.0,False,55.630656,147.369344,True,100.0,OVERSTOCK,MARKDOWN,0.0,37341.91807616,37341.92,CRITICAL,Inventory exceeds the 30-day demand coverage target,147.0
2025-12-09,ST27,SKU01746,1,1.9955214,119.0,0.0,45.0,10.0,7.0,1073.45,630.2,Home & Kitchen,Home Decor,PureLife,1.9955214,119.0,1.9955214,59.63353738025561,117.0044786,0.0,0.0,0.0,False,59.865641999999994,59.134358000000006,True,98.8,OVERSTOCK,MARKDOWN,0.0,37266.47241160001,37266.47,CRITICAL,Inventory exceeds the 30-day demand coverage target,59.0
2025-12-19,ST03,SKU03579,4,1.8646542,157.0,0.0,53.0,23.0,7.0,573.52,368.64,Personal Care,Men's Grooming,EverydayPlus,1.8646542,157.0,1.8646542,84.1979172331256,155.1353458,0.0,0.0,0.0,False,55.939626,101.060374,True,100.0,OVERSTOCK,MARKDOWN,0.0,37254.89627136,37254.9,CRITICAL,Inventory exceeds the 30-day demand coverage target,101.0
2025-12-16,ST30,SKU03805,3,1.7162658,90.0,0.0,21.0,5.0,7.0,1279.53,962.72,Health & Wellness,OTC Medicine,FamilyChoice,1.7162658,90.0,1.7162658,52.43942983656727,88.2837342,0.0,0.0,0.0,False,51.487974,38.512026,True,74.8,OVERSTOCK,MARKDOWN,0.0,37076.29767072,37076.3,CRITICAL,Inventory exceeds the 30-day demand coverage target,39.0
2025-12-16,ST04,SKU03493,1,1.9759879,367.0,0.0,69.0,21.0,7.0,216.47,120.23,Stationery & Office,Office Supplies,CityFresh,1.9759879,367.0,1.9759879,185.72988225282148,365.0240121,0.0,0.0,0.0,False,59.279637,307.720363,True,100.0,OVERSTOCK,MARKDOWN,0.0,36997.219243490006,36997.22,CRITICAL,Inventory exceeds the 30-day demand coverage target,308.0
2025-12-03,ST18,SKU03730,1,1.8415562,285.0,0.0,99.0,24.0,7.0,223.49,160.68,Grocery,Pulses & Lentils,FreshFarm,1.8415562,285.0,1.8415562,154.7604140454687,283.1584438,0.0,0.0,0.0,False,55.246686000000004,229.753314,True,100.0,OVERSTOCK,MARKDOWN,0.0,36916.76249352,36916.76,CRITICAL,Inventory exceeds the 30-day demand coverage target,230.0
2025-12-05,ST29,SKU03302,3,2.2545893,217.0,0.0,93.0,43.0,7.0,426.07,246.72,Grocery,Sugar & Salt,SoftTouch,2.2545893,217.0,2.2545893,96.24812820676475,214.7454107,0.0,0.0,0.0,False,67.637679,149.362321,True,100.0,OVERSTOCK,MARKDOWN,0.0,36850.671837120004,36850.67,CRITICAL,Inventory exceeds the 30-day demand coverage target,149.0
2025-12-26,ST17,SKU01939,1,2.1198945,227.0,0.0,55.0,24.0,7.0,297.93,222.4,Dairy & Bakery,Milk,HealthFirst,2.1198945,227.0,2.1198945,107.0808004832316,224.8801055,0.0,0.0,0.0,False,63.596835,163.403165,True,100.0,OVERSTOCK,MARKDOWN,0.0,36340.863896,36340.86,CRITICAL,Inventory exceeds the 30-day demand coverage target,163.0
2025-12-03,ST01,SKU03005,1,1.9178262,467.0,0.0,87.0,33.0,7.0,133.21,88.29,Grocery,Cooking Oil,NatureBlend,1.9178262,467.0,1.9178262,243.50485982514996,465.0821738,0.0,0.0,0.0,False,57.534786,409.465214,True,100.0,OVERSTOCK,MARKDOWN,0.0,36151.68374406,36151.68,CRITICAL,Inventory exceeds the 30-day demand coverage target,409.0
2025-12-29,ST05,SKU00493,3,1.9919845,225.0,0.0,92.0,37.0,7.0,391.9,217.64,Home & Kitchen,Home Decor,HealthFirst,1.9919845,225.0,1.9919845,112.9526861278288,223.0080155,0.0,0.0,0.0,False,59.759535,165.240465,True,100.0,OVERSTOCK,MARKDOWN,0.0,35962.9348026,35962.93,CRITICAL,Inventory exceeds the 30-day demand coverage target,165.0
2025-12-26,ST08,SKU00500,2,1.802989,100.0,0.0,79.0,20.0,7.0,1264.58,781.21,Home & Kitchen,Home Decor,UrbanBite,1.802989,100.0,1.802989,55.463455406549905,98.197011,0.0,0.0,0.0,False,54.08967,45.91033,True,84.9,OVERSTOCK,MARKDOWN,0.0,35865.6088993,35865.61,CRITICAL,Inventory exceeds the 30-day demand coverage target,46.0
2025-12-02,ST26,SKU02590,1,1.7660782,311.0,0.0,87.0,38.0,7.0,198.15,138.83,Personal Care,Oral Care,SparkleClean,1.7660782,311.0,1.7660782,176.09639256064654,309.2339218,0.0,0.0,0.0,False,52.982346,258.017654,True,100.0,OVERSTOCK,MARKDOWN,0.0,35820.590904820005,35820.59,CRITICAL,Inventory exceeds the 30-day demand coverage target,258.0
2025-12-14,ST21,SKU02472,3,1.6976388,237.0,0.0,67.0,18.0,7.0,300.88,192.49,Personal Care,Oral Care,UrbanBite,1.6976388,237.0,1.6976388,139.60566876770253,235.3023612,0.0,0.0,0.0,False,50.929164,186.07083599999999,True,100.0,OVERSTOCK,MARKDOWN,0.0,35816.77522164,35816.78,CRITICAL,Inventory exceeds the 30-day demand coverage target,186.0
2025-12-24,ST08,SKU03609,1,1.9227958,453.0,0.0,84.0,24.0,7.0,139.89,90.5,Grocery,Pulses & Lentils,CityFresh,1.9227958,453.0,1.9227958,235.59444013763706,451.0772042,0.0,0.0,0.0,False,57.683874,395.316126,True,100.0,OVERSTOCK,MARKDOWN,0.0,35776.109403,35776.11,CRITICAL,Inventory exceeds the 30-day demand coverage target,395.0
2025-12-25,ST14,SKU00645,2,1.7754618,239.0,0.0,70.0,31.0,7.0,292.66,191.28,Home Care,Surface Cleaners,FreshFarm,1.7754618,239.0,1.7754618,134.61286522751433,237.2245382,0.0,0.0,0.0,False,53.263854,185.736146,True,100.0,OVERSTOCK,MARKDOWN,0.0,35527.61000688,35527.61,CRITICAL,Inventory exceeds the 30-day demand coverage target,186.0
2025-12-22,ST26,SKU02808,2,1.9477798,171.0,0.0,60.0,18.0,7.0,471.71,315.51,Home Care,Surface Cleaners,GoldenHarvest,1.9477798,171.0,1.9477798,87.79226481350716,169.0522202,0.0,0.0,0.0,False,58.433394,112.56660600000001,True,100.0,OVERSTOCK,MARKDOWN,0.0,35515.88985906,35515.89,CRITICAL,Inventory exceeds the 30-day demand coverage target,113.0
2025-12-16,ST07,SKU01336,3,1.9202521,114.0,0.0,93.0,44.0,7.0,804.43,625.68,Home & Kitchen,Home Decor,HealthFirst,1.9202521,114.0,1.9202521,59.36720496230677,112.0797479,0.0,0.0,0.0,False,57.607563,56.392437,True,97.9,OVERSTOCK,MARKDOWN,0.0,35283.619982159995,35283.62,CRITICAL,Inventory exceeds the 30-day demand coverage target,56.0
2025-12-15,ST01,SKU00978,2,1.9119192,174.0,0.0,36.0,10.0,7.0,524.42,302.09,Health & Wellness,OTC Medicine,HomeStyle,1.9119192,174.0,1.9119192,91.00803004645803,172.0880808,0.0,0.0,0.0,False,57.357576,116.642424,True,100.0,OVERSTOCK,MARKDOWN,0.0,35236.50986616,35236.51,CRITICAL,Inventory exceeds the 30-day demand coverage target,117.0
